Player 1,Player 1 - Deck Name,Player 2,Player 2 - Deck Name,Wins,Losses,Report Type,Date,Color 1,Color 2,Ink 1,Ink 2,Hardcore?,Field1,Season
Emerald/Amber,Emerald/Amber,Amber/Steel,Steelsong w/ Lantern,9,9,All Games,2024-04-29,Green,Orange,Emerald,Amber,True,vs Orange/Grey - Steelsong w/ Lantern: Total Wins: 9 || Total Losses: 9 || Win Rate: 50.00%,Season 3
Emerald/Amber,Emerald/Amber,Emerald/Steel,Emerald/Steel,15,18,All Games,2024-04-29,Green,Orange,Emerald,Amber,True,vs Green/Grey: Total Wins: 15 || Total Losses: 18 || Win Rate: 45.45%,Season 3
Emerald/Amber,Emerald/Amber,Ruby/Sapphire,Ruby/Sapphire,3,8,All Games,2024-04-29,Green,Orange,Emerald,Amber,True,vs Red/Blue: Total Wins: 3 || Total Losses: 8 || Win Rate: 27.27%,Season 3
Emerald/Amber,Emerald/Amber,Amber/Steel,Tiana,3,4,All Games,2024-04-29,Green,Orange,Emerald,Amber,True,vs Orange/Grey - Tiana: Total Wins: 3 || Total Losses: 4 || Win Rate: 42.86%,Season 3
Emerald/Amber,Emerald/Amber,Sapphire/Amethyst,Sapphire/Amethyst,2,0,All Games,2024-04-29,Green,Orange,Emerald,Amber,True,vs Blue/Purple: Total Wins: 2 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Emerald/Amber,Emerald/Amber,Sapphire/Steel,Sapphire/Steel,2,5,All Games,2024-04-29,Green,Orange,Emerald,Amber,True,vs Blue/Grey: Total Wins: 2 || Total Losses: 5 || Win Rate: 28.57%,Season 3
Emerald/Amber,Emerald/Amber,Emerald/Amethyst,Control,0,2,All Games,2024-04-29,Green,Orange,Emerald,Amber,True,vs Green/Purple - Control: Total Wins: 0 || Total Losses: 2 || Win Rate: 0.00%,Season 3
Emerald/Amber,Emerald/Amber,Ruby/Steel,Ruby/Steel,2,5,All Games,2024-04-29,Green,Orange,Emerald,Amber,True,vs Red/Grey: Total Wins: 2 || Total Losses: 5 || Win Rate: 28.57%,Season 3
Emerald/Amber,Emerald/Amber,Ruby/Steel,Pirates,9,4,All Games,2024-04-29,Green,Orange,Emerald,Amber,True,vs Red/Grey - Pirates: Total Wins: 9 || Total Losses: 4 || Win Rate: 69.23%,Season 3
Emerald/Amber,Emerald/Amber,Ruby/Amber,Ruby/Amber,7,6,All Games,2024-04-29,Green,Orange,Emerald,Amber,True,vs Red/Orange: Total Wins: 7 || Total Losses: 6 || Win Rate: 53.85%,Season 3
Emerald/Amber,Emerald/Amber,Sapphire/Amber,Sapphire/Amber,3,4,All Games,2024-04-29,Green,Orange,Emerald,Amber,True,vs Blue/Orange: Total Wins: 3 || Total Losses: 4 || Win Rate: 42.86%,Season 3
Emerald/Amber,Emerald/Amber,Ruby/Sapphire,Location Control,3,0,All Games,2024-04-29,Green,Orange,Emerald,Amber,True,vs Red/Blue - Location Control: Total Wins: 3 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Sapphire/Steel,Sapphire/Steel,Sapphire/Steel,Sapphire/Steel,60,60,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Blue/Grey: Total Wins: 60 || Total Losses: 60 || Win Rate: 50.00%,Season 3
Sapphire/Steel,Sapphire/Steel,Ruby/Sapphire,Dime Control,68,54,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Red/Blue - Dime Control: Total Wins: 68 || Total Losses: 54 || Win Rate: 55.74%,Season 3
Sapphire/Steel,Sapphire/Steel,Emerald/Steel,Aggro Discard,34,47,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Green/Grey - Aggro Discard: Total Wins: 34 || Total Losses: 47 || Win Rate: 41.98%,Season 3
Sapphire/Steel,Sapphire/Steel,Sapphire/Steel,Wheel,17,17,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Blue/Grey - Wheel: Total Wins: 17 || Total Losses: 17 || Win Rate: 50.00%,Season 3
Sapphire/Steel,Sapphire/Steel,Amber/Steel,Amber/Steel,14,12,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Orange/Grey: Total Wins: 14 || Total Losses: 12 || Win Rate: 53.85%,Season 3
Sapphire/Steel,Sapphire/Steel,Amber/Steel,Steelsong w/ Pridelands,8,10,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Orange/Grey - Steelsong w/ Pridelands: Total Wins: 8 || Total Losses: 10 || Win Rate: 44.44%,Season 3
Sapphire/Steel,Sapphire/Steel,Ruby/Amethyst,RP,54,47,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Red/Purple - RP: Total Wins: 54 || Total Losses: 47 || Win Rate: 53.47%,Season 3
Sapphire/Steel,Sapphire/Steel,Emerald/Steel,Bucky Discard,11,14,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Green/Grey - Bucky Discard: Total Wins: 11 || Total Losses: 14 || Win Rate: 44.00%,Season 3
Sapphire/Steel,Sapphire/Steel,Emerald/Amethyst,Tempo,28,39,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Green/Purple - Tempo: Total Wins: 28 || Total Losses: 39 || Win Rate: 41.79%,Season 3
Sapphire/Steel,Sapphire/Steel,Amethyst/Steel,Midrange,4,5,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Purple/Grey - Midrange: Total Wins: 4 || Total Losses: 5 || Win Rate: 44.44%,Season 3
Sapphire/Steel,Sapphire/Steel,Amethyst/Steel,Aggro,4,3,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Purple/Grey - Aggro: Total Wins: 4 || Total Losses: 3 || Win Rate: 57.14%,Season 3
Sapphire/Steel,Sapphire/Steel,Amber/Steel,Steelsong w/ Lantern,7,5,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Orange/Grey - Steelsong w/ Lantern: Total Wins: 7 || Total Losses: 5 || Win Rate: 58.33%,Season 3
Sapphire/Steel,Sapphire/Steel,Ruby/Sapphire,Ruby/Sapphire,4,2,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Red/Blue: Total Wins: 4 || Total Losses: 2 || Win Rate: 66.67%,Season 3
Sapphire/Steel,Sapphire/Steel,Sapphire/Emerald,Sapphire/Emerald,3,2,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Blue/Green: Total Wins: 3 || Total Losses: 2 || Win Rate: 60.00%,Season 3
Sapphire/Steel,Sapphire/Steel,Emerald/Steel,Emerald/Steel,11,7,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Green/Grey: Total Wins: 11 || Total Losses: 7 || Win Rate: 61.11%,Season 3
Sapphire/Steel,Sapphire/Steel,Emerald/Amethyst,Emerald/Amethyst,28,29,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Green/Purple: Total Wins: 28 || Total Losses: 29 || Win Rate: 49.12%,Season 3
Sapphire/Steel,Sapphire/Steel,Ruby/Amber,Mufasa,11,12,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Red/Orange - Mufasa: Total Wins: 11 || Total Losses: 12 || Win Rate: 47.83%,Season 3
Sapphire/Steel,Sapphire/Steel,Sapphire/Amethyst,Blurple,4,4,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Blue/Purple - Blurple: Total Wins: 4 || Total Losses: 4 || Win Rate: 50.00%,Season 3
Sapphire/Steel,Sapphire/Steel,Amber/Amethyst,Hyperaggro,4,6,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Orange/Purple - Hyperaggro: Total Wins: 4 || Total Losses: 6 || Win Rate: 40.00%,Season 3
Sapphire/Steel,Sapphire/Steel,Amethyst/Steel,Jafar,9,9,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Purple/Grey - Jafar: Total Wins: 9 || Total Losses: 9 || Win Rate: 50.00%,Season 3
Sapphire/Steel,Sapphire/Steel,Ruby/Emerald,Ruby/Emerald,4,7,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Red/Green: Total Wins: 4 || Total Losses: 7 || Win Rate: 36.36%,Season 3
Sapphire/Steel,Sapphire/Steel,Amber/Amethyst,Amber/Amethyst,7,3,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Orange/Purple: Total Wins: 7 || Total Losses: 3 || Win Rate: 70.00%,Season 3
Sapphire/Steel,Sapphire/Steel,Amethyst/Steel,Amethyst/Steel,4,8,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Purple/Grey: Total Wins: 4 || Total Losses: 8 || Win Rate: 33.33%,Season 3
Sapphire/Steel,Sapphire/Steel,Emerald/Amber,Emerald/Amber,5,2,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Green/Orange: Total Wins: 5 || Total Losses: 2 || Win Rate: 71.43%,Season 3
Sapphire/Steel,Sapphire/Steel,Amber/Steel,Steelsong w/ Flutes,31,23,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Orange/Grey - Steelsong w/ Flutes: Total Wins: 31 || Total Losses: 23 || Win Rate: 57.41%,Season 3
Sapphire/Steel,Sapphire/Steel,Sapphire/Amethyst,Sapphire/Amethyst,5,6,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Blue/Purple: Total Wins: 5 || Total Losses: 6 || Win Rate: 45.45%,Season 3
Sapphire/Steel,Sapphire/Steel,Ruby/Amber,Ruby/Amber,3,5,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Red/Orange: Total Wins: 3 || Total Losses: 5 || Win Rate: 37.50%,Season 3
Sapphire/Steel,Sapphire/Steel,Ruby/Steel,Ruby/Steel,1,6,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Red/Grey: Total Wins: 1 || Total Losses: 6 || Win Rate: 14.29%,Season 3
Sapphire/Steel,Sapphire/Steel,Ruby/Amethyst,Aggro,1,1,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Red/Purple - Aggro: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Sapphire/Steel,Sapphire/Steel,Ruby/Amethyst,Ruby/Amethyst,2,2,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Red/Purple: Total Wins: 2 || Total Losses: 2 || Win Rate: 50.00%,Season 3
Sapphire/Steel,Sapphire/Steel,Amber/Steel,Tiana,0,3,All Games,2024-04-29,Blue,Grey,Sapphire,Steel,True,vs Orange/Grey - Tiana: Total Wins: 0 || Total Losses: 3 || Win Rate: 0.00%,Season 3
Emerald/Amethyst,Control,Ruby/Amethyst,RP,42,34,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Red/Purple - RP: Total Wins: 42 || Total Losses: 34 || Win Rate: 55.26%,Season 3
Emerald/Amethyst,Control,Ruby/Sapphire,Dime Control,37,33,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Red/Blue - Dime Control: Total Wins: 37 || Total Losses: 33 || Win Rate: 52.86%,Season 3
Emerald/Amethyst,Control,Emerald/Amethyst,Tempo,6,12,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Green/Purple - Tempo: Total Wins: 6 || Total Losses: 12 || Win Rate: 33.33%,Season 3
Emerald/Amethyst,Control,Emerald/Steel,Aggro Discard,33,19,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Green/Grey - Aggro Discard: Total Wins: 33 || Total Losses: 19 || Win Rate: 63.46%,Season 3
Emerald/Amethyst,Control,Emerald/Steel,Bucky Discard,3,8,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Green/Grey - Bucky Discard: Total Wins: 3 || Total Losses: 8 || Win Rate: 27.27%,Season 3
Emerald/Amethyst,Control,Amber/Steel,Steelsong w/ Lantern,5,3,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Orange/Grey - Steelsong w/ Lantern: Total Wins: 5 || Total Losses: 3 || Win Rate: 62.50%,Season 3
Emerald/Amethyst,Control,Emerald/Amethyst,Emerald/Amethyst,10,5,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Green/Purple: Total Wins: 10 || Total Losses: 5 || Win Rate: 66.67%,Season 3
Emerald/Amethyst,Control,Ruby/Amethyst,Ruby/Amethyst,2,1,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Red/Purple: Total Wins: 2 || Total Losses: 1 || Win Rate: 66.67%,Season 3
Emerald/Amethyst,Control,Sapphire/Steel,Wheel,10,10,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Blue/Grey - Wheel: Total Wins: 10 || Total Losses: 10 || Win Rate: 50.00%,Season 3
Emerald/Amethyst,Control,Amethyst/Steel,Jafar,1,3,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Purple/Grey - Jafar: Total Wins: 1 || Total Losses: 3 || Win Rate: 25.00%,Season 3
Emerald/Amethyst,Control,Amethyst/Steel,Midrange,2,9,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Purple/Grey - Midrange: Total Wins: 2 || Total Losses: 9 || Win Rate: 18.18%,Season 3
Emerald/Amethyst,Control,Amber/Steel,Steelsong w/ Flutes,13,16,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Orange/Grey - Steelsong w/ Flutes: Total Wins: 13 || Total Losses: 16 || Win Rate: 44.83%,Season 3
Emerald/Amethyst,Control,Ruby/Amber,Mufasa,9,19,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Red/Orange - Mufasa: Total Wins: 9 || Total Losses: 19 || Win Rate: 32.14%,Season 3
Emerald/Amethyst,Control,Amethyst/Steel,Aggro,1,1,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Purple/Grey - Aggro: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Emerald/Amethyst,Control,Amber/Steel,Amber/Steel,3,5,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Orange/Grey: Total Wins: 3 || Total Losses: 5 || Win Rate: 37.50%,Season 3
Emerald/Amethyst,Control,Ruby/Sapphire,Ruby/Sapphire,2,4,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Red/Blue: Total Wins: 2 || Total Losses: 4 || Win Rate: 33.33%,Season 3
Emerald/Amethyst,Control,Amber/Amethyst,Hyperaggro,5,2,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Orange/Purple - Hyperaggro: Total Wins: 5 || Total Losses: 2 || Win Rate: 71.43%,Season 3
Emerald/Amethyst,Control,Emerald/Amber,Emerald/Amber,2,0,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Green/Orange: Total Wins: 2 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Emerald/Amethyst,Control,Amber/Steel,Steelsong w/ Pridelands,4,5,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Orange/Grey - Steelsong w/ Pridelands: Total Wins: 4 || Total Losses: 5 || Win Rate: 44.44%,Season 3
Emerald/Amethyst,Control,Sapphire/Amethyst,Blurple,2,3,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Blue/Purple - Blurple: Total Wins: 2 || Total Losses: 3 || Win Rate: 40.00%,Season 3
Emerald/Amethyst,Control,Ruby/Emerald,Ruby/Emerald,3,5,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Red/Green: Total Wins: 3 || Total Losses: 5 || Win Rate: 37.50%,Season 3
Emerald/Amethyst,Control,Ruby/Sapphire,Location Control,1,1,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Red/Blue - Location Control: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Emerald/Amethyst,Control,Emerald/Steel,Emerald/Steel,0,3,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Green/Grey: Total Wins: 0 || Total Losses: 3 || Win Rate: 0.00%,Season 3
Emerald/Amethyst,Control,Amethyst/Steel,Sapphire Fairy,0,2,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Purple/Grey - Blue Fairy: Total Wins: 0 || Total Losses: 2 || Win Rate: 0.00%,Season 3
Emerald/Amethyst,Control,Amethyst/Steel,Amethyst/Steel,1,1,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Purple/Grey: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Emerald/Amethyst,Control,Sapphire/Amethyst,Sapphire/Amethyst,3,0,All Games,2024-04-29,Green,Purple,Emerald,Amethyst,True,vs Blue/Purple: Total Wins: 3 || Total Losses: 0 || Win Rate: 100.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Ruby/Sapphire,Dime Control,119,120,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Red/Blue - Dime Control: Total Wins: 119 || Total Losses: 120 || Win Rate: 49.79%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Amber/Steel,Steelsong w/ Lantern,11,11,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Orange/Grey - Steelsong w/ Lantern: Total Wins: 11 || Total Losses: 11 || Win Rate: 50.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Ruby/Amethyst,RP,150,148,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Red/Purple - RP: Total Wins: 150 || Total Losses: 148 || Win Rate: 50.34%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Amber/Amethyst,Amber/Amethyst,9,5,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Orange/Purple: Total Wins: 9 || Total Losses: 5 || Win Rate: 64.29%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Amber/Steel,Steelsong w/ Flutes,45,48,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Orange/Grey - Steelsong w/ Flutes: Total Wins: 45 || Total Losses: 48 || Win Rate: 48.39%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Emerald/Amethyst,Tempo,58,48,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Green/Purple - Tempo: Total Wins: 58 || Total Losses: 48 || Win Rate: 54.72%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Sapphire/Steel,Wheel,39,46,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Blue/Grey - Wheel: Total Wins: 39 || Total Losses: 46 || Win Rate: 45.88%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Amber/Amethyst,Hyperaggro,15,11,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Orange/Purple - Hyperaggro: Total Wins: 15 || Total Losses: 11 || Win Rate: 57.69%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Emerald/Steel,Bucky Discard,20,15,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Green/Grey - Bucky Discard: Total Wins: 20 || Total Losses: 15 || Win Rate: 57.14%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Ruby/Amber,Mufasa,31,34,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Red/Orange - Mufasa: Total Wins: 31 || Total Losses: 34 || Win Rate: 47.69%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Emerald/Steel,Aggro Discard,92,91,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Green/Grey - Aggro Discard: Total Wins: 92 || Total Losses: 91 || Win Rate: 50.27%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Emerald/Amethyst,Emerald/Amethyst,34,43,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Green/Purple: Total Wins: 34 || Total Losses: 43 || Win Rate: 44.16%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Ruby/Steel,Pirates,4,3,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Red/Grey - Pirates: Total Wins: 4 || Total Losses: 3 || Win Rate: 57.14%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Amethyst/Steel,Jafar,11,21,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Purple/Grey - Jafar: Total Wins: 11 || Total Losses: 21 || Win Rate: 34.38%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Amber/Steel,Amber/Steel,13,13,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Orange/Grey: Total Wins: 13 || Total Losses: 13 || Win Rate: 50.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Ruby/Sapphire,Location Control,6,5,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Red/Blue - Location Control: Total Wins: 6 || Total Losses: 5 || Win Rate: 54.55%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Ruby/Steel,Ruby/Steel,2,1,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Red/Grey: Total Wins: 2 || Total Losses: 1 || Win Rate: 66.67%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Amethyst/Steel,Amethyst/Steel,6,8,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Purple/Grey: Total Wins: 6 || Total Losses: 8 || Win Rate: 42.86%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Amber/Steel,Steelsong w/ Pridelands,16,15,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Orange/Grey - Steelsong w/ Pridelands: Total Wins: 16 || Total Losses: 15 || Win Rate: 51.61%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Sapphire/Amethyst,Sapphire/Amethyst,10,10,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Blue/Purple: Total Wins: 10 || Total Losses: 10 || Win Rate: 50.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Ruby/Amethyst,Ruby/Amethyst,6,4,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Red/Purple: Total Wins: 6 || Total Losses: 4 || Win Rate: 60.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Emerald/Amber,Emerald/Amber,0,2,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Green/Orange: Total Wins: 0 || Total Losses: 2 || Win Rate: 0.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Sapphire/Emerald,Sapphire/Emerald,2,3,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Blue/Green: Total Wins: 2 || Total Losses: 3 || Win Rate: 40.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Ruby/Sapphire,Ruby/Sapphire,9,12,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Red/Blue: Total Wins: 9 || Total Losses: 12 || Win Rate: 42.86%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Sapphire/Steel,Sapphire/Steel,6,5,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Blue/Grey: Total Wins: 6 || Total Losses: 5 || Win Rate: 54.55%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Amethyst/Steel,Midrange,14,25,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Purple/Grey - Midrange: Total Wins: 14 || Total Losses: 25 || Win Rate: 35.90%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Ruby/Emerald,Ruby/Emerald,14,6,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Red/Green: Total Wins: 14 || Total Losses: 6 || Win Rate: 70.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Emerald/Steel,Emerald/Steel,9,5,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Green/Grey: Total Wins: 9 || Total Losses: 5 || Win Rate: 64.29%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Amber/Steel,Tiana,2,6,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Orange/Grey - Tiana: Total Wins: 2 || Total Losses: 6 || Win Rate: 25.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Amethyst/Steel,Aggro,3,5,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Purple/Grey - Aggro: Total Wins: 3 || Total Losses: 5 || Win Rate: 37.50%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Amethyst/Steel,Sapphire Fairy,0,2,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Purple/Grey - Blue Fairy: Total Wins: 0 || Total Losses: 2 || Win Rate: 0.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Ruby/Amber,Ruby/Amber,0,2,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Red/Orange: Total Wins: 0 || Total Losses: 2 || Win Rate: 0.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Emerald/Amethyst,Control,0,3,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Green/Purple - Control: Total Wins: 0 || Total Losses: 3 || Win Rate: 0.00%,Season 3
Sapphire/Amethyst,Sapphire/Amethyst,Sapphire/Amethyst,Blurple,1,1,All Games,2024-04-29,Blue,Purple,Sapphire,Amethyst,True,vs Blue/Purple - Blurple: Total Wins: 1 || Total Losses: 1 || Win Rate: 50.00%,Season 3
Ruby/Steel,Pirates,Sapphire/Steel,Wheel,24,16,All Games,2024-04-29,Red,Grey,Ruby,Steel,True,vs Blue/Grey - Wheel: Total Wins: 24 || Total Losses: 16 || Win Rate: 60.00%,Season 3
Ruby/Steel,Pirates,Amber/Steel,Steelsong w/ Flutes,24,20,All Games,2024-04-29,Red,Grey,Ruby,Steel,True,vs Orange/Grey - Steelsong w/ Flutes: Total Wins: 24 || Total Losses: 20 || Win Rate: 54.55%,Season 3
Ruby/Steel,Pirates,Emerald/Amethyst,Emerald/Amethyst,13,15,All Games,2024-04-29,Red,Grey,Ruby,Steel,True,vs Green/Purple: Total Wins: 13 || Total Losses: 15 || Win Rate: 46.43%,Season 3
Ruby/Steel,Pirates,Ruby/Amethyst,RP,62,38,All Games,2024-04-29,Red,Grey,Ruby,Steel,True,vs Red/Purple - RP: Total Wins: 62 || Total Losses: 38 || Win Rate: 62.00%,Season 3
Ruby/Steel,Pirates,Ruby/Sapphire,Dime Control,35,47,All Games,2024-04-29,Red,Grey,Ruby,Steel,True,vs Red/Blue - Dime Control: Total Wins: 35 || Total Losses: 47 || Win Rate: 42.68%,Season 3
Ruby/Steel,Pirates,Amber/Steel,Steelsong w/ Pridelands,6,9,All Games,2024-04-29,Red,Grey,Ruby,Steel,True,vs Orange/Grey - Steelsong w/ Pridelands: Total Wins: 6 || Total Losses: 9 || Win Rate: 40.00%,Season 3
Ruby/Steel,Pirates,Emerald/Steel,Aggro Discard,34,32,All Games,2024-04-29,Red,Grey,Ruby,Steel,True,vs Green/Grey - Aggro Discard: Total Wins: 34 || Total Losses: 32 || Win Rate: 51.52%,Season 3
Ruby/Steel,Pirates,Emerald/Steel,Bucky Discard,16,6,All Games,2024-04-29,Red,Grey,Ruby,Steel,True,vs Green/Grey - Bucky Discard: Total Wins: 16 || Total Losses: 6 || Win Rate: 72.73%,Season 3
Ruby/Steel,Pirates,Ruby/Amber,Mufasa,10,17,All Games,2024-04-29,Red,Grey,Ruby,Steel,True,vs Red/Orange - Mufasa: Total Wins: 10 || Total Losses: 17 || Win Rate: 37.04%,Season 3
Ruby/Steel,Pirates,Emerald/Amethyst,Tempo,26,23,All Games,2024-04-29,Red,Grey,Ruby,Steel,True,vs Green/Purple - Tempo: Total Wins: 26 || Total Losses: 23 || Win Rate: 53.06%,Season 3
